order_id,payment_sequential,payment_type,payment_installments,payment_value
o_000786,1,credit_card,8,27.94
o_000787,1,boleto,1,114.07
o_000788,1,credit_card,1,182.23
o_000789,1,credit_card,1,159.03
o_000790,1,boleto,1,104.1
o_000791,1,credit_card,1,194.9
o_000792,1,credit_card,1,30.88
o_000793,1,credit_card,1,600.87
o_000794,1,boleto,1,232.84
o_000795,1,credit_card,10,39.93
o_000796,1,credit_card,2,225.43
o_000797,1,credit_card,4,230.28
o_000798,1,credit_card,3,107.74
o_000799,1,credit_card,1,211.13
o_000800,1,credit_card,4,145.76
o_000801,1,credit_card,1,73.6
o_000802,1,credit_card,8,59.17
o_000803,1,credit_card,4,41.63
o_000804,1,voucher,1,280.0
o_000805,1,credit_card,1,328.56
o_000806,1,debit_card,1,118.94
o_000807,1,boleto,1,39.56
o_000808,1,credit_card,4,172.22
o_000809,1,credit_card,1,38.03
o_000810,1,boleto,1,29.26
o_000811,1,credit_card,4,144.99
o_000812,1,boleto,1,296.53
o_000813,1,voucher,1,77.34
o_000814,1,credit_card,1,237.1
o_000815,1,credit_card,1,255.8
o_000816,1,credit_card,6,165.51
o_000817,1,boleto,1,108.85
o_000818,1,credit_card,2,325.57
o_000819,1,credit_card,4,83.35
o_000820,1,voucher,1,119.65
o_000821,1,credit_card,4,144.42
o_000822,1,credit_card,1,282.07
o_000823,1,credit_card,1,140.48
o_000824,1,credit_card,1,228.36
o_000825,1,credit_card,1,100.11
o_000826,1,credit_card,6,107.98
o_000827,1,credit_card,1,197.93
o_000828,1,boleto,1,120.21
o_000829,1,boleto,1,27.78
o_000830,1,credit_card,6,110.22
o_000831,1,voucher,1,500.22
o_000832,1,credit_card,1,132.65
o_000833,1,credit_card,1,432.72
o_000834,1,credit_card,3,70.06
o_000835,1,credit_card,4,587.16
o_000836,1,credit_card,12,231.59
o_000837,1,credit_card,1,170.19
o_000838,1,credit_card,1,61.61
o_000839,1,credit_card,2,118.2
o_000840,1,boleto,1,150.21
o_000841,1,credit_card,1,35.79
o_000842,1,credit_card,1,540.76
o_000843,1,credit_card,1,182.54
o_000844,1,credit_card,4,55.9
o_000845,1,credit_card,1,123.42
o_000846,1,credit_card,1,92.24
o_000847,1,credit_card,4,71.53
o_000848,1,voucher,1,269.4
o_000849,1,credit_card,1,40.86
o_000850,1,credit_card,1,274.93
o_000851,1,credit_card,4,405.89
o_000852,1,voucher,1,86.17
o_000853,1,boleto,1,270.2
o_000854,1,credit_card,1,525.33
o_000855,1,credit_card,3,29.25
o_000856,1,credit_card,1,45.41
o_000857,1,credit_card,4,70.85
o_000858,1,credit_card,4,137.97
o_000859,1,boleto,1,104.85
o_000860,1,credit_card,1,41.6
o_000861,1,credit_card,1,64.14
o_000862,1,credit_card,6,455.01
o_000863,1,credit_card,1,297.03
o_000864,1,credit_card,12,224.21
o_000865,1,boleto,1,74.79
o_000866,1,debit_card,1,85.48
o_000867,1,credit_card,1,138.46
o_000868,1,credit_card,1,94.47
o_000869,1,debit_card,1,81.86
o_000870,1,credit_card,1,32.22
o_000871,1,credit_card,6,41.85
o_000872,1,credit_card,2,183.26
o_000873,1,credit_card,1,291.91
o_000874,1,credit_card,8,139.97
o_000875,1,boleto,1,86.05
o_000876,1,boleto,1,163.01
o_000877,1,credit_card,8,519.56
o_000878,1,boleto,1,183.81
o_000879,1,credit_card,1,172.71
o_000880,1,credit_card,2,180.35
o_000881,1,credit_card,2,211.62
o_000882,1,credit_card,3,88.67
o_000883,1,boleto,1,97.46
o_000884,1,credit_card,1,140.95
o_000885,1,voucher,1,99.45
o_000886,1,credit_card,2,59.19
o_000887,1,credit_card,2,170.27
o_000888,1,credit_card,6,450.63
o_000889,1,boleto,1,376.03
o_000890,1,boleto,1,319.08
o_000891,1,credit_card,3,137.87
o_000892,1,boleto,1,270.15
o_000893,1,voucher,1,35.0
o_000894,1,boleto,1,568.36
o_000895,1,credit_card,3,150.59
o_000896,1,credit_card,2,208.55
o_000897,1,debit_card,1,108.77
o_000898,1,credit_card,1,74.23
o_000899,1,credit_card,1,107.34
o_000900,1,boleto,1,27.81
o_000901,1,credit_card,1,328.74
o_000902,1,debit_card,1,102.09
o_000903,1,credit_card,1,28.68
o_000904,1,credit_card,1,58.18
o_000905,1,credit_card,1,86.91
o_000906,1,credit_card,1,53.65
o_000907,1,credit_card,1,151.77
o_000908,1,credit_card,1,335.21
o_000909,1,credit_card,1,210.53
o_000910,1,credit_card,4,137.45
o_000911,1,credit_card,2,271.27
o_000912,1,boleto,1,187.16
o_000913,1,credit_card,8,33.54
o_000914,1,boleto,1,45.57
o_000915,1,credit_card,4,229.72
o_000916,1,credit_card,1,261.55
o_000917,1,credit_card,1,447.93
o_000918,1,credit_card,10,95.05
o_000919,1,credit_card,1,571.08
o_000920,1,boleto,1,432.31
o_000921,1,credit_card,6,40.33
o_000922,1,boleto,1,128.83
o_000923,1,credit_card,3,134.02
o_000924,1,credit_card,4,289.64
o_000925,1,credit_card,2,189.14
o_000926,1,boleto,1,428.77
o_000927,1,credit_card,4,37.47
o_000928,1,boleto,1,142.25
o_000929,1,credit_card,3,56.97
o_000930,1,boleto,1,33.39
o_000931,1,credit_card,4,38.6
o_000932,1,credit_card,1,125.32
o_000933,1,credit_card,10,68.15
o_000934,1,credit_card,10,378.61
o_000935,1,credit_card,1,87.91
o_000936,1,boleto,1,42.77
o_000937,1,boleto,1,173.7
o_000938,1,credit_card,1,134.96
o_000939,1,credit_card,8,306.08
o_000940,1,credit_card,3,57.89
o_000941,1,credit_card,1,43.8
o_000942,1,credit_card,1,204.07
o_000943,1,credit_card,1,226.25
o_000944,1,credit_card,4,262.15
o_000945,1,credit_card,1,69.83
o_000946,1,boleto,1,325.87
o_000947,1,credit_card,1,61.73
o_000948,1,voucher,1,66.53
o_000949,1,credit_card,1,261.1
o_000950,1,credit_card,1,88.43
o_000951,1,credit_card,8,558.34
o_000952,1,credit_card,1,185.87
o_000953,1,credit_card,1,67.84
o_000954,1,boleto,1,61.77
o_000955,1,credit_card,6,96.19
o_000956,1,voucher,1,91.62
o_000957,1,credit_card,4,225.72
o_000958,1,boleto,1,47.28
o_000959,1,credit_card,1,81.72
o_000960,1,credit_card,1,77.49
o_000961,1,credit_card,4,42.22
o_000962,1,credit_card,1,412.32
o_000963,1,voucher,1,63.51
o_000964,1,credit_card,1,66.95
o_000965,1,boleto,1,176.5
o_000966,1,credit_card,1,202.03
o_000967,1,credit_card,1,67.76
o_000968,1,voucher,1,161.37
o_000969,1,credit_card,1,244.61
o_000970,1,credit_card,2,515.56
o_000971,1,credit_card,1,73.7
o_000972,1,credit_card,1,109.66
o_000973,1,credit_card,1,252.88
o_000974,1,credit_card,10,254.63
o_000975,1,credit_card,6,269.41
o_000976,1,boleto,1,104.54
o_000977,1,credit_card,4,44.82
o_000978,1,boleto,1,46.66
o_000979,1,boleto,1,122.63
o_000980,1,credit_card,3,103.02
o_000981,1,credit_card,1,57.62
o_000982,1,voucher,1,60.36
o_000983,1,boleto,1,43.56
o_000984,1,credit_card,6,46.3
o_000985,1,credit_card,4,186.68
o_000986,1,boleto,1,173.49
o_000987,1,credit_card,1,147.25
o_000988,1,boleto,1,230.86
o_000989,1,credit_card,1,377.84
o_000990,1,credit_card,1,374.3
o_000991,1,credit_card,1,62.99
o_000992,1,boleto,1,50.92
o_000993,1,credit_card,1,88.41
o_000994,1,credit_card,2,94.95
o_000995,1,credit_card,1,192.14
o_000996,1,credit_card,1,169.24
o_000997,1,boleto,1,116.87
o_000998,1,credit_card,1,96.12
o_000999,1,credit_card,1,24.63
o_001000,1,boleto,1,171.92
o_001001,1,credit_card,1,232.44
o_001002,1,credit_card,2,110.03
o_001003,1,credit_card,2,38.98
o_001004,1,voucher,1,115.1
o_001005,1,boleto,1,293.19
o_001006,1,credit_card,2,258.36
o_001007,1,credit_card,4,535.04
o_001008,1,credit_card,4,83.88
o_001009,1,credit_card,8,178.97
o_001010,1,credit_card,1,284.85
o_001011,1,credit_card,1,43.79
o_001012,1,voucher,1,189.93
o_001013,1,credit_card,1,47.7
o_001014,1,credit_card,2,21.84
o_001015,1,credit_card,1,59.21
o_001016,1,boleto,1,360.56
o_001017,1,boleto,1,76.27
o_001018,1,credit_card,4,57.58
o_001019,1,credit_card,1,48.49
o_001020,1,credit_card,10,30.98
o_001021,1,boleto,1,279.63
o_001022,1,credit_card,1,180.12
o_001023,1,boleto,1,291.56
o_001024,1,boleto,1,88.27
o_001025,1,credit_card,1,231.81
o_001026,1,credit_card,1,107.4
o_001027,1,boleto,1,378.62
o_001028,1,boleto,1,93.95
o_001029,1,credit_card,2,219.91
o_001030,1,credit_card,1,225.0
o_001031,1,credit_card,2,76.71
o_001032,1,credit_card,10,242.59
o_001033,1,credit_card,12,49.42
o_001034,1,credit_card,3,411.35
o_001035,1,credit_card,3,130.46
o_001036,1,credit_card,8,178.67
o_001037,1,credit_card,1,256.2
o_001038,1,credit_card,12,289.16
o_001039,1,voucher,1,237.13
o_001040,1,credit_card,1,133.33
o_001041,1,credit_card,1,112.85
o_001042,1,credit_card,1,485.91
o_001043,1,credit_card,1,50.4
o_001044,1,boleto,1,43.02
o_001045,1,credit_card,1,204.97
o_001046,1,boleto,1,27.36
o_001047,1,credit_card,4,176.01
o_001048,1,boleto,1,125.91
o_001049,1,boleto,1,104.93
o_001050,1,credit_card,1,123.44
o_001051,1,boleto,1,371.7
o_001052,1,credit_card,1,137.19
o_001053,1,credit_card,4,66.56
o_001054,1,credit_card,1,69.27
o_001055,1,credit_card,4,26.71
o_001056,1,credit_card,1,220.51
o_001057,1,credit_card,1,48.4
o_001058,1,credit_card,1,60.23
o_001059,1,credit_card,2,30.29
o_001060,1,credit_card,1,184.88
o_001061,1,credit_card,10,80.08
o_001062,1,boleto,1,298.96
o_001063,1,credit_card,1,121.63
o_001064,1,credit_card,12,262.48
o_001065,1,credit_card,12,217.23
o_001066,1,credit_card,1,120.59
o_001067,1,credit_card,4,280.42
o_001068,1,credit_card,1,158.62
o_001069,1,boleto,1,333.17
o_001070,1,credit_card,1,63.61
o_001071,1,boleto,1,167.64
o_001072,1,credit_card,2,251.2
o_001073,1,boleto,1,152.6
o_001074,1,credit_card,3,28.49
o_001075,1,credit_card,1,287.18
o_001076,1,credit_card,8,47.19
o_001077,1,credit_card,2,513.92
o_001078,1,voucher,1,292.06
o_001079,1,boleto,1,126.28
o_001080,1,credit_card,1,136.34
o_001081,1,credit_card,1,271.73
o_001082,1,credit_card,3,120.04
o_001083,1,credit_card,8,76.38
o_001084,1,credit_card,1,334.45
o_001085,1,credit_card,1,274.28
o_001086,1,credit_card,1,171.36
o_001087,1,credit_card,3,50.04
o_001088,1,credit_card,8,109.37
o_001089,1,credit_card,4,51.66
o_001090,1,credit_card,4,140.7
o_001091,1,boleto,1,28.85
o_001092,1,credit_card,1,317.44
o_001093,1,boleto,1,131.88
o_001094,1,boleto,1,53.02
o_001095,1,credit_card,2,73.11
o_001096,1,debit_card,1,96.73
o_001097,1,credit_card,1,32.9
o_001098,1,credit_card,1,546.96
o_001099,1,voucher,1,1020.43
o_001100,1,credit_card,2,1015.14
o_001101,1,credit_card,1,33.0
o_001102,1,boleto,1,494.72
o_001103,1,boleto,1,139.0
o_001104,1,credit_card,10,720.59
o_001105,1,voucher,1,72.93
o_001106,1,credit_card,1,60.27
o_001107,1,boleto,1,101.35
o_001108,1,boleto,1,77.12
o_001109,1,voucher,1,360.36
o_001110,1,boleto,1,42.73
o_001111,1,credit_card,2,71.82
o_001112,1,credit_card,2,43.12
o_001113,1,boleto,1,146.66
o_001114,1,credit_card,12,324.75
o_001115,1,credit_card,1,293.49
o_001116,1,voucher,1,172.31
o_001117,1,credit_card,1,280.21
o_001118,1,boleto,1,29.79
o_001119,1,credit_card,4,371.99
o_001120,1,credit_card,1,182.61
o_001121,1,credit_card,10,599.53
o_001122,1,credit_card,10,63.43
o_001123,1,credit_card,3,94.88
o_001124,1,credit_card,10,231.18
o_001125,1,credit_card,1,558.26
o_001126,1,boleto,1,263.41
o_001127,1,credit_card,3,284.18
o_001128,1,credit_card,8,59.16
o_001129,1,credit_card,1,77.38
o_001130,1,credit_card,10,276.0
o_001131,1,credit_card,3,62.36
o_001132,1,credit_card,1,160.34
o_001133,1,credit_card,3,600.28
o_001134,1,credit_card,1,271.36
o_001135,1,credit_card,3,262.14
o_001136,1,credit_card,1,141.62
o_001137,1,boleto,1,155.12
o_001138,1,credit_card,1,50.42
o_001139,1,credit_card,3,81.92
o_001140,1,boleto,1,591.58
o_001141,1,boleto,1,229.61
o_001142,1,credit_card,2,56.05
o_001143,1,boleto,1,118.92
o_001144,1,credit_card,4,219.65
o_001145,1,boleto,1,183.96
o_001146,1,credit_card,1,158.43
o_001147,1,credit_card,1,114.85
o_001148,1,voucher,1,409.38
o_001149,1,credit_card,6,325.58
o_001150,1,credit_card,1,190.18
o_001151,1,credit_card,1,384.53
o_001152,1,credit_card,10,336.59
o_001153,1,credit_card,1,65.35
o_001154,1,credit_card,1,412.36
o_001155,1,credit_card,1,75.02
o_001156,1,credit_card,1,99.56
o_001157,1,credit_card,3,181.95
o_001158,1,credit_card,1,86.17
o_001159,1,credit_card,10,169.89
o_001160,1,credit_card,1,66.35
o_001161,1,credit_card,1,312.63
o_001162,1,boleto,1,44.85
o_001163,1,credit_card,1,225.37
o_001164,1,credit_card,1,35.5
o_001165,1,boleto,1,149.69
o_001166,1,boleto,1,150.74
o_001167,1,credit_card,1,184.57
o_001168,1,boleto,1,87.54
o_001169,1,boleto,1,481.43
o_001170,1,credit_card,1,53.98
o_001171,1,credit_card,6,111.31
o_001172,1,credit_card,6,82.77
o_001173,1,boleto,1,312.68
o_001174,1,credit_card,1,98.0
o_001175,1,credit_card,4,899.2
o_001176,1,credit_card,2,135.66
o_001177,1,boleto,1,267.7
o_001178,1,credit_card,4,110.01
o_001179,1,credit_card,1,451.83
o_001180,1,boleto,1,109.7
o_001181,1,boleto,1,127.36
o_001182,1,credit_card,1,114.93
o_001183,1,credit_card,1,437.17
o_001184,1,boleto,1,80.38
o_001185,1,boleto,1,348.47
o_001186,1,boleto,1,295.07
o_001187,1,credit_card,1,104.14
o_001188,1,credit_card,1,252.26
o_001189,1,credit_card,1,137.02
o_001190,1,credit_card,2,226.86
o_001191,1,debit_card,1,193.73
o_001192,1,boleto,1,70.19
o_001193,1,credit_card,8,288.32
o_001194,1,boleto,1,37.5
o_001195,1,credit_card,4,297.42
o_001196,1,credit_card,3,333.62
o_001197,1,boleto,1,53.13
o_001198,1,credit_card,1,427.5
o_001199,1,credit_card,6,71.34
o_001200,1,credit_card,6,108.33
o_001201,1,credit_card,1,69.04
o_001202,1,boleto,1,430.73
o_001203,1,credit_card,1,126.26
o_001204,1,voucher,1,199.95
o_001205,1,credit_card,2,46.78
o_001206,1,credit_card,1,133.94
o_001207,1,credit_card,1,67.6
o_001208,1,boleto,1,67.01
o_001209,1,credit_card,3,109.12
o_001210,1,credit_card,2,49.47
o_001211,1,credit_card,8,301.74
o_001212,1,voucher,1,71.14
o_001213,1,boleto,1,66.65
o_001214,1,boleto,1,124.37
o_001215,1,credit_card,1,147.19
o_001216,1,credit_card,6,73.63
o_001217,1,boleto,1,507.74
o_001218,1,credit_card,1,34.51
o_001219,1,credit_card,3,192.18
o_001220,1,credit_card,1,152.35
o_001221,1,credit_card,3,45.33
o_001222,1,boleto,1,66.98
o_001223,1,credit_card,1,237.3
o_001224,1,credit_card,2,277.91
o_001225,1,credit_card,1,85.02
o_001226,1,boleto,1,372.23
o_001227,1,credit_card,3,392.29
o_001228,1,credit_card,1,163.37
o_001229,1,credit_card,1,223.84
o_001230,1,boleto,1,29.85
o_001231,1,credit_card,4,248.03
o_001232,1,boleto,1,70.71
o_001233,1,credit_card,1,52.33
o_001234,1,boleto,1,240.69
o_001235,1,credit_card,12,216.21
o_001236,1,boleto,1,94.1
o_001237,1,credit_card,1,188.12
o_001238,1,credit_card,4,554.66
o_001239,1,voucher,1,95.55
o_001240,1,credit_card,1,226.22
o_001241,1,credit_card,2,41.14
o_001242,1,boleto,1,76.18
o_001243,1,credit_card,8,54.78
o_001244,1,credit_card,1,37.23
o_001245,1,credit_card,2,214.65
o_001246,1,credit_card,3,180.84
o_001247,1,credit_card,2,28.31
o_001248,1,credit_card,10,55.35
o_001249,1,credit_card,2,268.01
o_001250,1,boleto,1,205.43
o_001251,1,credit_card,3,190.14
o_001252,1,credit_card,2,129.85
o_001253,1,credit_card,1,76.33
o_001254,1,credit_card,1,98.36
o_001255,1,credit_card,8,221.48
o_001256,1,credit_card,1,227.41
o_001257,1,credit_card,1,40.73
o_001258,1,boleto,1,272.96
o_001259,1,credit_card,2,93.94
o_001260,1,credit_card,2,112.04
o_001261,1,credit_card,4,206.24
o_001262,1,credit_card,2,246.87
o_001263,1,boleto,1,119.61
o_001264,1,boleto,1,82.63
o_001265,1,credit_card,1,174.14
o_001266,1,credit_card,3,150.73
o_001267,1,credit_card,6,40.56
o_001268,1,boleto,1,35.64
o_001269,1,boleto,1,87.96
o_001270,1,credit_card,1,55.93
o_001271,1,credit_card,2,741.49
o_001272,1,credit_card,3,176.92
o_001273,1,boleto,1,66.46
o_001274,1,voucher,1,57.11
o_001275,1,boleto,1,132.15
o_001276,1,credit_card,1,163.36
o_001277,1,credit_card,1,134.66
o_001278,1,credit_card,1,248.58
o_001279,1,boleto,1,77.92
o_001280,1,credit_card,1,68.41
o_001281,1,credit_card,1,179.44
o_001282,1,credit_card,1,129.58
o_001283,1,credit_card,3,205.31
o_001284,1,voucher,1,42.29
o_001285,1,credit_card,3,100.31
o_001286,1,credit_card,4,516.28
o_001287,1,credit_card,1,376.8
o_001288,1,credit_card,1,56.57
o_001289,1,boleto,1,96.38
o_001290,1,boleto,1,116.0
o_001291,1,boleto,1,137.02
o_001292,1,credit_card,1,133.61
o_001293,1,credit_card,1,120.59
o_001294,1,credit_card,2,88.42
o_001295,1,voucher,1,95.26
o_001296,1,credit_card,8,296.09
o_001297,1,credit_card,1,508.62
o_001298,1,boleto,1,186.2
o_001299,1,credit_card,1,77.02
o_001300,1,voucher,1,99.06
o_001301,1,credit_card,1,75.88
o_001302,1,credit_card,6,50.22
o_001303,1,credit_card,3,77.2
o_001304,1,boleto,1,159.18
o_001305,1,credit_card,4,408.16
o_001306,1,debit_card,1,46.61
o_001307,1,credit_card,8,307.15
o_001308,1,credit_card,3,78.19
o_001309,1,boleto,1,178.34
o_001310,1,debit_card,1,219.85
o_001311,1,boleto,1,105.26
o_001312,1,credit_card,4,81.71
o_001313,1,credit_card,2,88.08
o_001314,1,boleto,1,40.33
o_001315,1,credit_card,1,83.13
o_001316,1,boleto,1,60.99
o_001317,1,credit_card,1,171.13
o_001318,1,boleto,1,190.58
o_001319,1,credit_card,3,219.96
o_001320,1,credit_card,1,244.81
o_001321,1,boleto,1,97.98
o_001322,1,boleto,1,46.89
o_001323,1,credit_card,1,61.05
o_001324,1,boleto,1,435.27
o_001325,1,credit_card,6,274.69
o_001326,1,boleto,1,81.5
o_001327,1,boleto,1,70.39
o_001328,1,credit_card,4,49.9
o_001329,1,boleto,1,75.19
o_001330,1,credit_card,1,66.92
o_001331,1,credit_card,1,189.93
o_001332,1,credit_card,1,68.97
o_001333,1,boleto,1,38.07
o_001334,1,credit_card,1,83.33
o_001335,1,credit_card,6,131.73
o_001336,1,boleto,1,259.9
o_001337,1,credit_card,1,331.15
o_001338,1,boleto,1,102.83
o_001339,1,credit_card,10,59.82
o_001340,1,credit_card,3,352.76
o_001341,1,credit_card,2,579.03
o_001342,1,credit_card,2,89.97
o_001343,1,boleto,1,29.21
o_001344,1,credit_card,4,45.96
o_001345,1,credit_card,2,126.86
o_001346,1,credit_card,8,30.07
o_001347,1,voucher,1,78.84
o_001348,1,boleto,1,443.41
o_001349,1,credit_card,1,61.57
o_001350,1,credit_card,2,387.69
o_001351,1,credit_card,3,75.71
o_001352,1,credit_card,1,477.06
o_001353,1,credit_card,3,84.53
o_001354,1,credit_card,4,84.07
o_001355,1,boleto,1,79.89
o_001356,1,credit_card,3,141.32
o_001357,1,credit_card,2,50.67
o_001358,1,credit_card,4,97.93
o_001359,1,credit_card,3,135.35
o_001360,1,credit_card,3,555.16
o_001361,1,credit_card,1,121.38
o_001362,1,credit_card,2,32.85
o_001363,1,boleto,1,130.0
o_001364,1,credit_card,4,500.0
o_001365,1,credit_card,3,105.68
o_001366,1,credit_card,1,47.16
o_001367,1,credit_card,12,95.03
o_001368,1,credit_card,1,301.86
o_001369,1,credit_card,1,46.65
o_001370,1,credit_card,6,230.63
o_001371,1,voucher,1,333.75
o_001372,1,boleto,1,66.84
o_001373,1,credit_card,2,120.5
o_001374,1,credit_card,1,276.88
o_001375,1,credit_card,3,181.37
o_001376,1,credit_card,3,301.81
o_001377,1,boleto,1,59.56
o_001378,1,credit_card,1,181.32
o_001379,1,credit_card,6,285.55
o_001380,1,credit_card,1,263.78
o_001381,1,credit_card,2,56.84
o_001382,1,credit_card,3,107.59
o_001383,1,credit_card,4,69.19
o_001384,1,credit_card,4,147.81
o_001385,1,credit_card,2,231.28
o_001386,1,credit_card,4,259.99
o_001387,1,credit_card,8,46.42
o_001388,1,credit_card,2,35.42
o_001389,1,credit_card,3,74.87
o_001390,1,credit_card,2,189.74
o_001391,1,credit_card,1,393.36
o_001392,1,credit_card,12,215.05
o_001393,1,credit_card,1,189.96
o_001394,1,credit_card,6,47.63
o_001395,1,credit_card,8,125.03
o_001396,1,credit_card,4,337.18
o_001397,1,credit_card,6,103.38
o_001398,1,credit_card,1,84.8
o_001399,1,boleto,1,28.86
o_001400,1,credit_card,2,215.34
o_001401,1,credit_card,3,140.29
o_001402,1,credit_card,2,309.49
o_001403,1,credit_card,1,174.73
o_001404,1,credit_card,1,85.06
o_001405,1,credit_card,1,64.02
o_001406,1,credit_card,8,102.16
o_001407,1,boleto,1,122.76
o_001408,1,credit_card,6,370.05
o_001409,1,credit_card,6,58.83
o_001410,1,credit_card,1,193.65
o_001411,1,credit_card,10,64.29
o_001412,1,credit_card,1,100.31
o_001413,1,credit_card,1,328.91
o_001414,1,credit_card,2,35.71
o_001415,1,credit_card,6,525.45
o_001416,1,credit_card,1,105.17
o_001417,1,credit_card,3,135.01
o_001418,1,credit_card,1,138.62
o_001419,1,credit_card,3,104.7
o_001420,1,boleto,1,49.26
o_001421,1,credit_card,1,303.95
o_001422,1,credit_card,1,59.39
o_001423,1,credit_card,10,71.36
o_001424,1,credit_card,8,247.82
o_001425,1,boleto,1,108.72
o_001426,1,credit_card,1,204.9
o_001427,1,credit_card,1,60.24
o_001428,1,credit_card,4,291.07
o_001429,1,credit_card,6,31.48
o_001430,1,credit_card,4,263.17
o_001431,1,credit_card,1,136.29
o_001432,1,credit_card,1,119.61
o_001433,1,credit_card,1,53.24
o_001434,1,boleto,1,112.34
o_001435,1,credit_card,12,40.27
o_001436,1,credit_card,6,325.76
o_001437,1,credit_card,12,388.46
o_001438,1,credit_card,1,157.32
o_001439,1,credit_card,2,79.18
o_001440,1,boleto,1,89.9
o_001441,1,boleto,1,62.15
o_001442,1,credit_card,4,89.1
o_001443,1,credit_card,6,241.28
o_001444,1,credit_card,10,188.7
o_001445,1,credit_card,10,489.44
o_001446,1,boleto,1,122.68
o_001447,1,credit_card,1,87.05
o_001448,1,credit_card,6,132.45
o_001449,1,credit_card,3,137.9
o_001450,1,credit_card,3,45.88
o_001451,1,credit_card,1,88.41
o_001452,1,credit_card,4,121.59
o_001453,1,credit_card,2,106.52
o_001454,1,credit_card,4,104.12
o_001455,1,credit_card,2,67.72
o_001456,1,credit_card,3,150.14
o_001457,1,credit_card,2,268.42
o_001458,1,credit_card,1,33.43
o_001459,1,credit_card,4,205.72
o_001460,1,credit_card,1,53.17
o_001461,1,credit_card,1,404.64
o_001462,1,credit_card,1,228.02
o_001463,1,credit_card,10,156.16
o_001464,1,boleto,1,150.43
o_001465,1,credit_card,2,382.27
o_001466,1,credit_card,1,42.49
o_001467,1,boleto,1,195.62
o_001468,1,boleto,1,52.39
o_001469,1,credit_card,6,304.78
o_001470,1,credit_card,2,421.26
o_001471,1,credit_card,1,39.2
o_001472,1,credit_card,10,226.83
o_001473,1,boleto,1,48.59
o_001474,1,credit_card,1,91.17
o_001475,1,credit_card,3,39.51
o_001476,1,credit_card,1,172.33
o_001477,1,boleto,1,45.86
o_001478,1,credit_card,2,114.68
o_001479,1,credit_card,3,168.88
o_001480,1,credit_card,1,316.0
o_001481,1,boleto,1,43.99
o_001482,1,credit_card,4,107.89
o_001483,1,credit_card,4,358.54
