order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
o_000176,c_006387,delivered,2018-02-19 08:01:29,2018-02-19 08:30:29,2018-02-21 21:11:31,2018-02-24 05:26:46,2018-03-05 03:11:04
o_000177,c_001870,delivered,2018-08-01 18:13:57,2018-08-01 18:25:57,2018-08-04 01:17:39,2018-08-19 03:57:07,2018-08-23 15:51:32
o_000178,c_001816,delivered,2017-08-24 15:45:27,2017-08-24 17:27:27,2017-08-27 05:02:28,2017-09-03 09:04:45,2017-09-06 20:48:00
o_000179,c_001873,delivered,2017-07-16 19:11:33,2017-07-16 19:42:33,2017-07-18 07:46:19,2017-07-28 18:46:21,2017-08-06 01:20:33
o_000180,c_006787,delivered,2017-04-15 23:15:23,2017-04-15 23:35:23,2017-04-17 10:17:40,2017-04-21 22:31:03,2017-04-28 01:32:25
o_000181,c_004033,delivered,2018-05-12 14:37:50,2018-05-12 15:15:50,2018-05-13 09:01:48,2018-05-21 19:15:28,2018-05-26 23:21:53
o_000182,c_003242,delivered,2018-05-13 19:12:01,2018-05-13 19:22:01,2018-05-15 03:39:24,2018-05-29 10:57:39,2018-06-02 08:32:41
o_000183,c_002073,delivered,2017-09-28 11:25:34,2017-09-28 12:00:34,2017-09-29 01:16:16,2017-10-18 03:23:10,2017-10-21 04:46:23
o_000184,c_003283,delivered,2018-05-26 07:32:17,2018-05-26 07:59:17,2018-05-27 22:56:27,2018-06-06 13:29:42,2018-06-10 02:36:11
o_000185,c_004750,delivered,2018-01-28 09:55:29,2018-01-28 09:57:29,2018-01-29 03:41:21,2018-02-03 22:21:13,2018-02-07 07:36:26
o_000186,c_003973,delivered,2017-01-27 14:12:29,2017-01-27 15:37:29,2017-01-30 05:34:00,2017-02-08 17:15:06,2017-02-13 03:34:15
o_000187,c_002212,delivered,2017-03-10 16:04:45,2017-03-10 16:09:45,2017-03-12 14:08:43,2017-03-18 15:51:14,2017-03-27 16:10:18
o_000188,c_007806,delivered,2018-04-03 09:00:00,2018-04-03 09:16:00,2018-04-04 05:52:10,2018-04-08 11:13:51,2018-04-15 15:10:01
o_000189,c_005161,delivered,2018-03-18 20:32:23,2018-03-18 20:56:23,2018-03-21 09:58:51,2018-03-24 09:44:59,2018-03-30 17:11:18
o_000190,c_003852,delivered,2017-10-25 18:59:00,2017-10-25 19:04:00,2017-10-26 07:04:03,2017-10-30 09:38:06,2017-11-06 19:59:33
o_000191,c_002703,delivered,2017-05-16 12:51:37,2017-05-16 13:13:37,2017-05-18 23:12:10,2017-05-23 22:23:24,2017-05-31 16:23:04
o_000192,c_000553,delivered,2018-08-05 13:31:00,2018-08-05 13:43:00,2018-08-06 14:37:45,2018-08-14 22:32:38,2018-08-24 13:19:43
o_000193,c_005157,delivered,2018-01-20 10:55:39,2018-01-20 12:26:39,2018-01-22 02:48:46,2018-01-27 00:07:57,2018-02-04 15:04:15
o_000194,c_001728,delivered,2017-02-15 13:25:08,2017-02-15 13:26:08,2017-02-16 09:07:42,2017-02-28 06:52:54,2017-03-09 23:34:58
o_000195,c_002692,delivered,2018-06-08 14:38:03,2018-06-08 15:53:03,2018-06-10 12:18:42,2018-06-12 02:54:54,2018-06-16 04:34:36
o_000196,c_007709,delivered,2017-05-01 10:38:10,2017-05-01 11:06:10,2017-05-02 08:41:00,2017-05-08 23:09:21,2017-05-12 21:29:01
o_000197,c_004702,delivered,2017-06-17 07:58:36,2017-06-17 08:20:36,2017-06-20 00:12:24,2017-06-20 10:38:04,2017-06-24 09:33:30
o_000198,c_003498,delivered,2018-02-13 08:37:33,2018-02-13 08:38:33,2018-02-15 10:30:53,2018-02-17 12:10:40,2018-02-24 13:03:30
o_000199,c_005151,delivered,2017-09-25 10:46:27,2017-09-25 11:01:27,2017-09-27 20:54:18,2017-10-02 08:07:06,2017-10-07 04:22:24
o_000200,c_003522,delivered,2018-06-07 08:28:16,2018-06-07 08:31:16,2018-06-09 21:52:57,2018-06-12 09:06:28,2018-06-21 06:04:34
o_000201,c_007362,delivered,2018-02-20 13:08:01,2018-02-20 13:14:01,2018-02-22 19:52:04,2018-03-07 00:18:19,2018-03-12 11:24:31
o_000202,c_002345,delivered,2017-07-18 12:51:24,2017-07-18 12:54:24,2017-07-19 12:10:02,2017-07-28 13:45:31,2017-08-05 16:03:28
o_000203,c_000381,delivered,2018-07-17 10:58:24,2018-07-17 11:10:24,2018-07-19 01:24:05,2018-07-24 00:07:13,2018-07-31 14:58:34
o_000204,c_002564,delivered,2018-02-12 15:43:48,2018-02-12 15:51:48,2018-02-13 03:59:57,2018-02-24 18:53:12,2018-03-02 05:19:57
o_000205,c_003554,delivered,2018-07-14 13:16:14,2018-07-14 13:23:14,2018-07-17 02:51:17,2018-07-29 12:47:33,2018-08-02 16:56:20
o_000206,c_000607,delivered,2018-06-19 13:21:19,2018-06-19 13:42:19,2018-06-20 22:00:15,2018-06-26 21:55:15,2018-07-01 16:23:59
o_000207,c_007866,delivered,2018-08-04 17:42:25,2018-08-04 18:16:25,2018-08-06 09:50:42,2018-08-16 09:19:00,2018-08-24 11:42:57
o_000208,c_001302,delivered,2018-04-06 20:21:52,2018-04-06 20:40:52,2018-04-07 09:15:26,2018-04-12 19:24:46,2018-04-21 12:52:49
o_000209,c_002277,delivered,2017-12-18 14:59:12,2017-12-18 15:24:12,2017-12-21 13:29:05,2017-12-23 10:55:25,2018-01-01 01:38:18
o_000210,c_003583,delivered,2018-06-26 19:24:17,2018-06-26 19:42:17,2018-06-27 16:08:21,2018-07-03 13:12:43,2018-07-12 07:31:32
o_000211,c_003433,delivered,2018-04-15 03:58:57,2018-04-15 04:41:57,2018-04-17 02:50:59,2018-04-22 17:04:13,2018-05-02 04:15:16
o_000212,c_002439,delivered,2017-06-15 08:42:39,2017-06-15 09:45:39,2017-06-16 13:35:55,2017-06-26 20:40:01,2017-07-02 09:55:52
o_000213,c_001349,delivered,2018-08-23 21:04:57,2018-08-23 21:06:57,2018-08-24 14:26:34,2018-08-31 02:54:40,2018-09-04 10:14:48
o_000214,c_004826,delivered,2018-06-16 22:16:18,2018-06-16 23:23:18,2018-06-19 11:58:12,2018-07-03 00:44:01,2018-07-09 09:13:41
o_000215,c_006124,delivered,2018-07-25 15:19:29,2018-07-25 15:35:29,2018-07-26 19:01:50,2018-08-04 06:54:49,2018-08-07 16:50:21
o_000216,c_005394,delivered,2017-03-12 23:51:36,2017-03-13 00:12:36,2017-03-15 12:51:04,2017-03-30 18:37:35,2017-04-08 21:53:49
o_000217,c_003177,delivered,2018-04-07 12:45:35,2018-04-07 13:02:35,2018-04-08 13:37:52,2018-04-13 20:32:40,2018-04-18 06:24:47
o_000218,c_005547,delivered,2018-08-04 09:18:29,2018-08-04 09:43:29,2018-08-05 20:57:21,2018-08-15 15:27:17,2018-08-23 03:56:44
o_000219,c_006891,delivered,2017-03-15 07:11:01,2017-03-15 07:57:01,2017-03-16 15:19:21,2017-03-23 02:09:51,2017-03-27 15:20:46
o_000220,c_006646,delivered,2017-01-14 14:30:27,2017-01-14 15:42:27,2017-01-15 04:50:59,2017-01-29 15:49:02,2017-02-06 21:43:12
o_000221,c_002908,delivered,2018-01-05 12:15:49,2018-01-05 12:23:49,2018-01-07 09:58:28,2018-01-16 03:35:33,2018-01-20 04:30:58
o_000222,c_001829,delivered,2018-06-21 21:05:01,2018-06-21 21:20:01,2018-06-23 23:28:07,2018-06-28 03:08:13,2018-07-02 16:35:25
o_000223,c_002987,delivered,2018-03-24 16:38:53,2018-03-24 16:48:53,2018-03-27 14:07:07,2018-04-04 11:07:06,2018-04-13 12:25:05
o_000224,c_004485,delivered,2018-01-19 17:52:23,2018-01-19 18:11:23,2018-01-22 06:11:03,2018-01-24 16:22:37,2018-01-31 01:09:34
o_000225,c_002306,delivered,2018-07-26 07:35:12,2018-07-26 08:03:12,2018-07-28 10:35:05,2018-08-01 17:16:36,2018-08-07 19:52:13
o_000226,c_004063,delivered,2018-07-14 11:53:05,2018-07-14 13:08:05,2018-07-17 01:29:16,2018-07-20 12:22:46,2018-07-27 02:33:03
o_000227,c_001519,delivered,2017-07-21 17:02:58,2017-07-21 17:32:58,2017-07-23 11:12:28,2017-07-31 21:06:48,2017-08-08 23:22:45
o_000228,c_003663,delivered,2017-07-27 12:32:03,2017-07-27 12:41:03,2017-07-28 02:26:59,2017-08-07 11:48:52,2017-08-14 13:03:34
o_000229,c_003837,delivered,2017-08-20 13:48:08,2017-08-20 14:21:08,2017-08-21 22:31:27,2017-08-26 10:08:20,2017-08-31 04:01:01
o_000230,c_002464,delivered,2018-07-05 00:02:07,2018-07-05 00:26:07,2018-07-06 01:18:24,2018-07-15 12:02:28,2018-07-21 15:57:03
o_000231,c_003839,delivered,2017-01-15 14:26:39,2017-01-15 14:54:39,2017-01-16 09:26:29,2017-01-26 04:05:21,2017-02-01 08:03:18
o_000232,c_000577,delivered,2018-04-28 09:27:24,2018-04-28 09:31:24,2018-04-29 20:24:33,2018-05-05 11:22:51,2018-05-08 21:39:42
o_000233,c_002042,delivered,2018-04-10 00:30:36,2018-04-10 01:08:36,2018-04-11 08:02:46,2018-04-14 06:02:52,2018-04-18 16:22:26
o_000234,c_005501,delivered,2017-05-05 21:56:37,2017-05-05 21:59:37,2017-05-06 16:07:04,2017-05-21 05:51:59,2017-05-28 09:46:38
o_000235,c_002922,delivered,2018-03-22 17:47:42,2018-03-22 18:26:42,2018-03-23 20:51:55,2018-03-27 10:53:31,2018-03-31 08:10:40
o_000236,c_007993,shipped,2018-02-06 11:16:52,2018-02-06 12:37:52,2018-02-09 03:04:09,,2018-02-23 07:29:42
o_000237,c_003481,delivered,2017-10-24 13:03:41,2017-10-24 13:24:41,2017-10-27 05:17:48,2017-11-02 13:09:21,2017-11-05 21:11:52
o_000238,c_000610,delivered,2018-02-04 20:15:04,2018-02-04 20:18:04,2018-02-07 02:30:08,2018-02-16 17:56:21,2018-02-26 01:18:48
o_000239,c_003355,delivered,2018-08-06 16:30:52,2018-08-06 16:34:52,2018-08-08 06:50:13,2018-08-12 04:06:58,2018-08-20 21:41:45
o_000240,c_007164,delivered,2017-07-22 08:41:51,2017-07-22 08:52:51,2017-07-23 19:47:40,2017-07-28 05:53:52,2017-08-04 02:33:45
o_000241,c_000170,delivered,2018-08-11 18:43:03,2018-08-11 19:02:03,2018-08-14 12:19:40,2018-08-19 00:14:52,2018-08-28 02:00:32
o_000242,c_007920,delivered,2017-06-03 09:19:18,2017-06-03 10:05:18,2017-06-05 07:14:41,2017-06-10 18:23:20,2017-06-15 09:14:23
o_000243,c_006730,delivered,2017-10-28 09:35:05,2017-10-28 10:31:05,2017-10-30 20:11:10,2017-11-11 22:15:23,2017-11-19 15:43:25
o_000244,c_006765,delivered,2018-04-06 14:49:14,2018-04-06 14:56:14,2018-04-07 18:51:28,2018-04-17 14:03:16,2018-04-21 18:11:03
o_000245,c_002775,delivered,2018-04-09 21:07:51,2018-04-09 22:22:51,2018-04-12 06:26:41,2018-04-25 17:53:27,2018-05-01 22:21:17
o_000246,c_000527,delivered,2018-02-04 00:20:24,2018-02-04 00:45:24,2018-02-04 16:37:40,2018-02-13 11:21:35,2018-02-19 15:20:14
o_000247,c_001112,delivered,2017-05-14 09:20:58,2017-05-14 09:32:58,2017-05-17 03:02:14,2017-05-25 05:04:57,2017-06-03 14:37:06
o_000248,c_004886,delivered,2017-02-23 11:01:27,2017-02-23 11:31:27,2017-02-24 07:22:42,2017-03-02 02:27:44,2017-03-06 19:55:00
o_000249,c_006330,delivered,2017-05-10 13:06:21,2017-05-10 13:34:21,2017-05-13 05:44:39,2017-05-27 16:07:33,2017-06-04 10:45:43
o_000250,c_004454,delivered,2018-05-22 15:00:00,2018-05-22 15:08:00,2018-05-25 11:16:36,2018-06-01 15:38:24,2018-06-08 09:15:39
o_000251,c_002338,delivered,2017-11-19 23:53:03,2017-11-20 00:45:03,2017-11-21 08:49:25,2017-11-27 11:57:16,2017-12-01 16:14:53
o_000252,c_001240,delivered,2018-06-02 12:55:35,2018-06-02 13:12:35,2018-06-03 05:37:28,2018-06-05 20:20:33,2018-06-13 20:14:59
o_000253,c_003708,delivered,2018-08-01 18:16:50,2018-08-01 18:46:50,2018-08-03 16:31:49,2018-08-05 11:10:15,2018-08-11 03:58:54
o_000254,c_005288,delivered,2017-06-24 11:34:56,2017-06-24 11:50:56,2017-06-25 10:31:26,2017-06-27 23:08:21,2017-07-03 04:23:34
o_000255,c_004468,delivered,2017-12-27 19:29:46,2017-12-27 20:11:46,2017-12-28 16:59:13,2018-01-06 13:36:59,2018-01-15 09:29:25
o_000256,c_000486,delivered,2017-05-08 13:12:06,2017-05-08 13:36:06,2017-05-11 00:29:55,2017-05-17 06:41:19,2017-05-23 17:02:21
o_000257,c_005484,delivered,2018-05-13 15:10:13,2018-05-13 15:43:13,2018-05-15 19:21:55,2018-05-20 13:24:56,2018-05-27 21:03:43
o_000258,c_006496,delivered,2018-08-06 08:18:11,2018-08-06 08:55:11,2018-08-09 04:02:24,2018-08-13 02:21:19,2018-08-21 06:27:28
o_000259,c_000405,delivered,2018-07-18 09:17:54,2018-07-18 09:48:54,2018-07-19 08:04:22,2018-07-21 19:15:16,2018-07-27 00:18:47
o_000260,c_003657,delivered,2018-03-06 21:39:28,2018-03-06 21:39:28,2018-03-07 18:39:36,2018-03-10 10:23:30,2018-03-13 16:38:13
o_000261,c_003456,delivered,2018-03-03 05:38:21,2018-03-03 05:47:21,2018-03-05 13:22:29,2018-03-06 22:40:07,2018-03-12 19:22:10
o_000262,c_002041,delivered,2017-02-05 14:33:30,2017-02-05 14:33:30,2017-02-07 15:20:53,2017-02-27 19:42:42,2017-03-05 17:42:24
o_000263,c_007213,delivered,2018-04-14 19:19:19,2018-04-14 19:45:19,2018-04-17 06:07:19,2018-04-18 03:23:28,2018-04-24 00:51:08
o_000264,c_003941,delivered,2017-07-04 15:26:32,2017-07-04 16:32:32,2017-07-05 19:12:05,2017-07-12 08:45:21,2017-07-21 03:55:39
o_000265,c_004373,delivered,2017-09-05 12:45:19,2017-09-05 13:04:19,2017-09-07 15:41:43,2017-09-15 02:09:27,2017-09-22 20:16:05
o_000266,c_003359,delivered,2018-06-27 16:08:51,2018-06-27 17:18:51,2018-06-28 20:22:08,2018-07-04 05:41:52,2018-07-14 01:59:51
o_000267,c_000726,delivered,2017-07-22 16:30:41,2017-07-22 17:02:41,2017-07-25 05:33:46,2017-08-05 01:25:41,2017-08-10 18:18:56
o_000268,c_006813,delivered,2018-01-28 17:25:27,2018-01-28 17:39:27,2018-01-29 10:07:58,2018-02-02 06:21:49,2018-02-11 09:07:07
o_000269,c_002134,delivered,2018-04-17 11:55:33,2018-04-17 12:32:33,2018-04-18 15:54:35,2018-04-24 05:25:05,2018-04-30 19:51:48
o_000270,c_005930,delivered,2017-11-19 07:22:46,2017-11-19 07:30:46,2017-11-20 05:27:59,2017-11-22 14:58:35,2017-12-01 09:40:24
o_000271,c_004089,delivered,2018-05-04 12:11:08,2018-05-04 12:21:08,2018-05-07 02:24:01,2018-05-11 16:13:44,2018-05-15 15:22:21
o_000272,c_006766,delivered,2017-01-05 19:23:36,2017-01-05 19:33:36,2017-01-07 11:25:28,2017-01-10 23:00:38,2017-01-18 03:50:29
o_000273,c_002059,delivered,2018-06-02 20:13:26,2018-06-02 20:15:26,2018-06-05 00:34:58,2018-06-14 14:32:45,2018-06-22 06:44:52
o_000274,c_000338,delivered,2018-07-26 12:04:26,2018-07-26 12:09:26,2018-07-28 13:35:04,2018-08-01 13:24:15,2018-08-08 21:21:17
o_000275,c_004550,delivered,2018-06-07 20:17:31,2018-06-07 20:54:31,2018-06-10 07:17:45,2018-06-12 09:53:33,2018-06-17 07:18:56
o_000276,c_002458,delivered,2018-01-11 18:57:42,2018-01-11 19:42:42,2018-01-14 00:52:37,2018-01-16 12:00:46,2018-01-20 11:43:07
o_000277,c_000921,delivered,2017-01-05 09:13:24,2017-01-05 09:27:24,2017-01-06 08:36:29,2017-01-09 02:33:09,2017-01-18 13:03:31
o_000278,c_004241,delivered,2018-06-19 09:39:07,2018-06-19 09:52:07,2018-06-21 11:35:00,2018-07-02 16:00:09,2018-07-09 00:12:57
o_000279,c_004187,delivered,2018-08-23 17:36:33,2018-08-23 21:11:33,2018-08-25 09:38:32,2018-08-28 15:04:06,2018-09-03 11:24:16
o_000280,c_001866,delivered,2018-02-13 11:52:14,2018-02-13 12:11:14,2018-02-14 19:51:25,2018-02-27 04:41:34,2018-03-08 19:31:47
o_000281,c_007105,delivered,2018-01-23 11:56:21,2018-01-23 12:27:21,2018-01-25 05:09:18,2018-02-08 08:33:33,2018-02-14 15:54:15
o_000282,c_005712,delivered,2018-08-28 18:32:42,2018-08-28 19:33:42,2018-08-30 23:05:27,2018-09-11 23:30:43,2018-09-20 19:08:03
o_000283,c_006844,delivered,2018-04-09 11:47:42,2018-04-09 12:02:42,2018-04-10 20:58:43,2018-04-16 06:13:33,2018-04-22 10:35:59
o_000284,c_000685,delivered,2018-02-09 19:59:00,2018-02-09 20:12:00,2018-02-12 08:30:04,2018-02-16 08:47:11,2018-02-25 09:44:39
o_000285,c_001564,delivered,2017-10-20 08:44:20,2017-10-20 08:52:20,2017-10-21 09:37:22,2017-11-07 03:14:05,2017-11-11 07:36:50
o_000286,c_006815,delivered,2017-09-08 17:06:36,2017-09-08 17:36:36,2017-09-10 18:14:36,2017-09-15 04:06:34,2017-09-21 13:24:30
o_000287,c_003825,delivered,2017-01-28 21:47:53,2017-01-28 22:23:53,2017-01-30 02:39:51,2017-02-08 12:21:55,2017-02-12 16:53:22
o_000288,c_002702,delivered,2018-02-01 15:12:30,2018-02-01 15:28:30,2018-02-04 06:53:15,2018-02-15 22:13:00,2018-02-22 05:30:26
o_000289,c_003771,delivered,2017-12-01 14:37:08,2017-12-01 16:13:08,2017-12-04 09:07:47,2017-12-08 16:32:53,2017-12-13 22:50:15
o_000290,c_002257,delivered,2017-05-01 07:01:58,2017-05-01 07:15:58,2017-05-02 19:12:27,2017-05-04 15:41:18,2017-05-08 15:12:57
o_000291,c_007323,delivered,2017-04-06 03:40:41,2017-04-06 04:08:41,2017-04-06 16:03:23,2017-04-22 15:02:30,2017-04-26 05:39:53
o_000292,c_007578,delivered,2017-09-27 03:52:17,2017-09-27 04:21:17,2017-09-27 19:38:54,2017-10-11 09:48:42,2017-10-14 17:46:51
o_000293,c_006312,delivered,2018-02-02 22:03:59,2018-02-02 22:04:59,2018-02-04 01:23:34,2018-02-19 08:00:21,2018-02-24 20:53:54
o_000294,c_007794,delivered,2018-07-04 11:11:13,2018-07-04 11:15:13,2018-07-07 07:09:31,2018-07-09 23:41:45,2018-07-13 03:49:40
o_000295,c_001838,delivered,2018-06-15 15:03:00,2018-06-15 15:09:00,2018-06-16 14:47:56,2018-06-30 10:19:18,2018-07-05 00:21:15
o_000296,c_006432,delivered,2017-07-26 14:08:43,2017-07-26 14:31:43,2017-07-27 16:16:22,2017-08-02 06:03:32,2017-08-08 02:38:46
o_000297,c_001323,delivered,2017-06-24 17:07:27,2017-06-24 18:17:27,2017-06-26 08:12:59,2017-06-27 18:41:43,2017-07-02 08:26:13
o_000298,c_007729,delivered,2018-06-17 12:03:47,2018-06-17 12:23:47,2018-06-18 21:35:47,2018-06-25 09:26:20,2018-07-01 07:29:24
o_000299,c_006409,delivered,2018-01-24 13:39:49,2018-01-24 14:20:49,2018-01-26 08:09:42,2018-01-31 07:50:08,2018-02-05 02:34:18
o_000300,c_004503,delivered,2018-04-03 12:19:15,2018-04-03 14:00:15,2018-04-05 07:02:41,2018-04-09 23:48:11,2018-04-13 17:14:00
o_000301,c_002681,delivered,2018-03-02 08:33:06,2018-03-02 09:08:06,2018-03-03 20:21:00,2018-03-13 06:39:13,2018-03-18 13:56:08
o_000302,c_003873,delivered,2017-11-17 12:54:13,2017-11-17 12:54:13,2017-11-20 04:28:12,2017-11-29 10:39:58,2017-12-03 08:58:34
o_000303,c_004970,canceled,2018-04-28 14:01:38,2018-04-28 15:14:38,,,2018-05-14 13:35:38
o_000304,c_004954,delivered,2018-06-01 07:32:35,2018-06-01 07:51:35,2018-06-02 08:11:21,2018-06-08 13:16:09,2018-06-14 07:30:48
o_000305,c_000019,delivered,2017-05-14 19:06:39,2017-05-14 19:26:39,2017-05-17 10:27:31,2017-05-22 04:39:46,2017-05-28 03:52:01
o_000306,c_004328,delivered,2018-04-04 17:24:58,2018-04-04 18:17:58,2018-04-06 21:58:35,2018-04-15 09:48:22,2018-04-23 06:17:41
o_000307,c_000792,delivered,2018-07-04 15:47:12,2018-07-04 15:51:12,2018-07-07 05:45:49,2018-07-10 16:39:36,2018-07-18 14:27:24
o_000308,c_007222,delivered,2017-09-23 12:42:36,2017-09-23 12:53:36,2017-09-25 02:56:55,2017-10-07 20:38:16,2017-10-13 06:13:55
o_000309,c_004336,delivered,2018-06-24 08:50:36,2018-06-24 09:34:36,2018-06-26 18:04:02,2018-07-01 12:39:33,2018-07-09 09:42:14
o_000310,c_003289,delivered,2018-03-23 13:11:25,2018-03-23 13:22:25,2018-03-25 08:51:28,2018-04-03 13:30:57,2018-04-08 23:41:35
o_000311,c_002474,delivered,2018-04-14 15:06:20,2018-04-14 15:16:20,2018-04-15 23:25:01,2018-04-21 09:23:22,2018-04-29 03:23:24
o_000312,c_001972,delivered,2018-06-04 12:17:51,2018-06-04 13:09:51,2018-06-06 23:22:26,2018-06-20 21:24:06,2018-06-27 04:25:14
o_000313,c_004820,delivered,2018-08-28 10:36:02,2018-08-28 11:32:02,2018-08-30 09:53:36,2018-09-14 21:20:54,2018-09-19 15:59:29
o_000314,c_001713,delivered,2017-04-03 14:35:56,2017-04-03 14:49:56,2017-04-05 01:40:01,2017-04-15 12:27:06,2017-04-25 06:34:33
o_000315,c_004150,delivered,2017-01-07 15:21:09,2017-01-07 15:40:09,2017-01-09 01:16:53,2017-01-14 14:17:11,2017-01-22 14:06:40
o_000316,c_000908,delivered,2018-07-04 23:25:06,2018-07-04 23:33:06,2018-07-06 17:16:39,2018-07-28 15:34:31,2018-08-03 09:10:39
o_000317,c_001200,delivered,2018-08-11 23:50:22,2018-08-12 00:08:22,2018-08-14 22:48:22,2018-08-24 08:31:07,2018-08-27 20:49:27
o_000318,c_003552,delivered,2018-01-10 16:02:51,2018-01-10 16:54:51,2018-01-12 03:21:03,2018-01-22 03:35:11,2018-01-30 07:36:38
o_000319,c_007291,delivered,2018-01-08 13:10:41,2018-01-08 13:54:41,2018-01-09 16:55:02,2018-01-14 08:03:09,2018-01-23 13:10:56
o_000320,c_007817,delivered,2018-02-11 08:36:13,2018-02-11 09:27:13,2018-02-12 12:31:45,2018-02-17 15:53:00,2018-02-22 08:49:37
o_000321,c_002907,delivered,2017-09-28 18:48:03,2017-09-28 19:20:03,2017-09-30 18:29:38,2017-10-03 18:58:43,2017-10-07 01:08:29
o_000322,c_007136,delivered,2017-11-27 17:08:38,2017-11-27 17:12:38,2017-11-29 02:42:43,2017-12-03 15:29:15,2017-12-13 05:17:55
o_000323,c_002314,delivered,2018-08-06 10:47:33,2018-08-06 10:53:33,2018-08-09 07:33:57,2018-08-09 13:54:06,2018-08-17 01:53:43
o_000324,c_003449,delivered,2018-03-22 11:43:34,2018-03-22 12:25:34,2018-03-23 19:35:58,2018-03-31 01:27:56,2018-04-08 10:53:44
o_000325,c_002678,delivered,2018-07-16 19:07:42,2018-07-16 19:13:42,2018-07-18 00:54:21,2018-07-22 19:45:03,2018-07-31 19:39:18
o_000326,c_004301,delivered,2017-03-10 14:59:09,2017-03-10 15:08:09,2017-03-12 02:03:32,2017-03-19 04:45:20,2017-03-25 01:35:37
o_000327,c_002643,delivered,2018-07-05 10:54:55,2018-07-05 11:13:55,2018-07-06 08:08:32,2018-07-08 17:50:12,2018-07-16 19:23:21
o_000328,c_005864,delivered,2018-06-19 07:48:13,2018-06-19 08:37:13,2018-06-21 09:24:04,2018-07-01 03:18:44,2018-07-04 03:34:18
o_000329,c_004115,delivered,2018-05-13 10:57:31,2018-05-13 11:08:31,2018-05-14 19:56:20,2018-05-20 10:57:26,2018-05-25 22:00:31
o_000330,c_002119,delivered,2017-10-13 07:12:35,2017-10-13 07:40:35,2017-10-15 21:55:57,2017-10-19 09:06:47,2017-10-25 01:10:21
o_000331,c_007136,delivered,2018-01-26 20:53:53,2018-01-26 21:14:53,2018-01-28 16:36:07,2018-01-31 13:06:58,2018-02-03 13:23:11
o_000332,c_007762,delivered,2018-01-14 19:47:01,2018-01-14 19:57:01,2018-01-15 13:48:14,2018-01-22 00:23:14,2018-01-31 21:10:36
o_000333,c_005935,delivered,2018-03-03 16:47:54,2018-03-03 17:08:54,2018-03-05 13:45:29,2018-03-13 01:26:33,2018-03-16 09:23:37
o_000334,c_003147,delivered,2018-07-23 15:21:42,2018-07-23 16:00:42,2018-07-26 13:59:35,2018-07-30 17:57:25,2018-08-06 14:59:38
o_000335,c_005008,delivered,2018-02-27 08:48:51,2018-02-27 08:51:51,2018-03-01 20:11:18,2018-03-06 23:41:19,2018-03-11 22:52:15
o_000336,c_003360,delivered,2017-07-12 15:18:43,2017-07-12 15:29:43,2017-07-14 14:21:58,2017-07-26 03:48:35,2017-07-29 16:56:26
o_000337,c_000242,delivered,2018-06-08 01:15:31,2018-06-08 01:22:31,2018-06-09 05:19:13,2018-06-12 22:31:41,2018-06-19 10:16:56
o_000338,c_005395,delivered,2017-09-06 12:34:34,2017-09-06 13:03:34,2017-09-08 07:27:29,2017-09-18 22:45:14,2017-09-26 19:07:10
o_000339,c_000429,delivered,2018-05-16 15:26:08,2018-05-16 16:21:08,2018-05-19 06:45:35,2018-05-28 12:34:15,2018-05-31 23:52:59
o_000340,c_006430,delivered,2017-07-26 21:50:08,2017-07-26 22:10:08,2017-07-27 23:51:50,2017-08-03 12:28:47,2017-08-07 03:17:07
o_000341,c_004709,delivered,2018-01-03 14:12:25,2018-01-03 14:18:25,2018-01-05 19:08:06,2018-01-13 19:43:33,2018-01-22 22:18:29
o_000342,c_002994,delivered,2018-08-22 18:35:59,2018-08-22 19:19:59,2018-08-24 15:34:28,2018-08-29 20:04:20,2018-09-02 10:24:57
o_000343,c_004215,delivered,2017-12-09 18:49:45,2017-12-09 18:53:45,2017-12-12 06:15:01,2017-12-16 16:48:49,2017-12-19 18:10:04
o_000344,c_000247,delivered,2018-04-01 07:09:35,2018-04-01 07:28:35,2018-04-04 06:16:16,2018-04-10 00:23:28,2018-04-17 03:38:40
o_000345,c_005458,delivered,2017-01-08 13:47:26,2017-01-08 13:56:26,2017-01-09 09:45:42,2017-01-23 20:43:38,2017-01-30 10:31:22
o_000346,c_004882,delivered,2018-01-15 13:47:59,2018-01-15 13:48:59,2018-01-17 10:29:09,2018-01-19 12:05:25,2018-01-26 19:47:59
o_000347,c_000317,delivered,2017-07-18 12:27:50,2017-07-18 12:36:50,2017-07-20 05:22:16,2017-07-27 00:58:23,2017-08-04 07:47:29
o_000348,c_005035,delivered,2017-06-06 13:01:40,2017-06-06 13:04:40,2017-06-09 11:37:57,2017-06-14 02:30:29,2017-06-21 03:43:59
o_000349,c_000716,delivered,2017-11-28 08:46:08,2017-11-28 08:46:08,2017-11-29 08:51:30,2017-12-14 12:11:54,2017-12-18 06:02:17
o_000350,c_006821,delivered,2018-02-20 19:57:10,2018-02-20 20:25:10,2018-02-21 10:00:26,2018-02-24 17:55:35,2018-02-28 07:21:48
o_000351,c_005936,delivered,2017-02-18 09:28:04,2017-02-18 10:01:04,2017-02-19 08:27:58,2017-03-04 03:28:09,2017-03-07 06:51:28
