order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
o_000330,1,p_3784,s_439,2017-10-18 07:12:35,666.03,11.96
o_000330,2,p_4091,s_900,2017-10-18 07:12:35,34.48,7.33
o_000331,1,p_1260,s_773,2018-01-31 20:53:53,291.11,11.66
o_000332,1,p_1970,s_410,2018-01-19 19:47:01,92.61,15.7
o_000333,1,p_9615,s_428,2018-03-08 16:47:54,176.57,14.33
o_000333,2,p_4305,s_262,2018-03-08 16:47:54,99.12,19.92
o_000334,1,p_1567,s_432,2018-07-28 15:21:42,162.7,15.06
o_000335,1,p_4371,s_318,2018-03-04 08:48:51,36.42,15.54
o_000336,1,p_5145,s_117,2017-07-17 15:18:43,328.61,23.21
o_000337,1,p_6794,s_772,2018-06-13 01:15:31,163.78,9.59
o_000338,1,p_1854,s_575,2017-09-11 12:34:34,48.56,29.6
o_000339,1,p_9386,s_441,2018-05-21 15:26:08,69.83,12.93
o_000340,1,p_4154,s_799,2017-07-31 21:50:08,166.44,13.46
o_000341,1,p_1750,s_669,2018-01-08 14:12:25,78.72,15.49
o_000342,1,p_3793,s_457,2018-08-27 18:35:59,133.97,12.23
o_000343,1,p_2064,s_781,2017-12-14 18:49:45,48.37,13.6
o_000343,2,p_1289,s_982,2017-12-14 18:49:45,42.0,12.81
o_000344,1,p_3700,s_522,2018-04-06 07:09:35,247.33,12.25
o_000345,1,p_3356,s_534,2017-01-13 13:47:26,139.22,27.81
o_000346,1,p_3364,s_590,2018-01-20 13:47:59,96.75,6.38
o_000347,1,p_5466,s_221,2017-07-23 12:27:50,68.3,12.62
o_000348,1,p_4089,s_169,2017-06-11 13:01:40,89.8,7.72
o_000349,1,p_9517,s_313,2017-12-03 08:46:08,242.69,26.53
o_000350,1,p_3333,s_286,2018-02-25 19:57:10,71.85,10.23
o_000351,1,p_1739,s_345,2017-02-23 09:28:04,27.8,28.53
o_000352,1,p_8906,s_373,2018-06-13 12:43:28,60.7,22.04
o_000353,1,p_2887,s_528,2017-11-21 04:39:00,31.75,29.82
o_000353,2,p_5575,s_404,2017-11-21 04:39:00,112.22,26.2
o_000354,1,p_2492,s_270,2017-01-29 15:53:26,51.64,27.89
o_000354,2,p_5188,s_911,2017-01-29 15:53:26,52.72,27.76
o_000355,1,p_1133,s_118,2018-07-27 19:27:22,398.7,13.15
o_000356,1,p_4699,s_555,2017-01-12 17:58:19,89.77,69.11
o_000356,2,p_4369,s_965,2017-01-12 17:58:19,363.37,62.4
o_000357,1,p_3552,s_523,2018-08-14 12:44:06,25.85,29.43
o_000358,1,p_1380,s_909,2017-03-16 14:35:25,114.52,18.63
o_000359,1,p_3176,s_326,2018-06-22 07:27:25,33.35,27.99
o_000360,1,p_7146,s_256,2018-04-17 07:08:28,215.2,6.53
o_000361,1,p_3216,s_667,2018-08-12 15:52:06,209.64,14.45
o_000362,1,p_8269,s_909,2018-05-08 18:14:34,222.93,7.92
o_000363,1,p_5695,s_746,2018-01-07 08:13:13,33.76,14.91
o_000364,1,p_5792,s_268,2017-10-16 10:51:29,58.97,10.57
o_000365,1,p_9200,s_374,2017-04-25 10:44:07,180.63,23.97
o_000366,1,p_2518,s_439,2018-04-26 13:29:35,22.2,17.66
o_000366,2,p_5308,s_329,2018-04-26 13:29:35,32.15,15.56
o_000367,1,p_4693,s_935,2017-06-28 01:09:26,257.47,11.13
o_000368,1,p_4931,s_842,2017-09-22 12:43:44,82.86,13.39
o_000368,2,p_6294,s_487,2017-09-22 12:43:44,65.77,7.72
o_000369,1,p_4062,s_363,2017-03-26 23:48:57,183.59,27.59
o_000370,1,p_8631,s_638,2018-08-10 19:24:44,121.96,26.04
o_000371,1,p_5943,s_339,2018-01-27 18:24:42,309.06,5.96
o_000372,1,p_4846,s_365,2018-05-18 20:29:47,55.28,28.09
o_000373,1,p_5738,s_744,2018-07-17 10:30:33,320.97,27.11
o_000374,1,p_8641,s_325,2018-04-06 10:57:56,299.6,12.7
o_000375,1,p_4574,s_420,2018-03-12 10:16:40,27.84,12.26
o_000376,1,p_8473,s_656,2017-06-22 12:50:25,109.86,7.68
o_000377,1,p_9994,s_246,2017-04-29 10:55:40,333.92,17.9
o_000378,1,p_4203,s_550,2017-01-12 12:36:00,17.58,29.76
o_000379,1,p_1166,s_486,2017-04-22 16:23:30,41.01,6.25
o_000380,1,p_2533,s_698,2018-03-09 11:18:23,32.99,6.68
o_000381,1,p_3833,s_409,2018-05-21 17:21:53,37.4,13.08
o_000382,1,p_9372,s_943,2018-08-10 16:25:14,911.43,25.68
o_000383,1,p_5983,s_432,2017-12-03 15:35:24,281.99,17.66
o_000384,1,p_1161,s_739,2018-07-28 17:24:29,381.96,9.0
o_000385,1,p_2229,s_663,2018-01-16 12:24:00,41.14,12.83
o_000386,1,p_9335,s_816,2018-05-18 17:50:54,72.72,19.47
o_000387,1,p_8268,s_686,2018-02-15 08:50:10,76.66,9.11
o_000388,1,p_3058,s_923,2017-03-01 21:04:49,72.26,15.51
o_000389,1,p_7978,s_213,2017-07-08 01:58:56,90.16,6.39
o_000390,1,p_7043,s_777,2018-07-07 17:29:51,62.54,16.25
o_000391,1,p_3598,s_230,2018-08-28 10:07:08,23.89,17.97
o_000391,2,p_9440,s_117,2018-08-28 10:07:08,85.01,14.22
o_000392,1,p_4030,s_471,2018-01-27 09:17:20,57.0,27.88
o_000392,2,p_7741,s_795,2018-01-27 09:17:20,42.53,26.53
o_000393,1,p_4646,s_751,2017-07-17 21:57:23,68.38,8.79
o_000394,1,p_5010,s_697,2018-03-18 16:24:26,115.57,28.86
o_000395,1,p_7712,s_384,2017-10-17 12:41:59,84.86,66.1
o_000396,1,p_3824,s_820,2018-02-21 00:31:16,95.73,6.55
o_000397,1,p_3037,s_452,2017-10-16 10:21:13,89.07,27.33
o_000398,1,p_4078,s_865,2018-01-01 09:09:32,70.77,22.6
o_000399,1,p_9288,s_328,2018-04-25 07:24:49,259.59,17.9
o_000400,1,p_4744,s_370,2018-07-21 20:29:26,108.49,13.74
o_000401,1,p_3832,s_151,2018-08-26 22:23:47,84.81,15.14
o_000402,1,p_9118,s_996,2018-02-12 10:44:01,409.23,12.52
o_000403,1,p_7340,s_412,2018-03-16 12:42:17,81.23,13.2
o_000404,1,p_1329,s_200,2018-07-03 08:26:14,138.0,14.06
o_000405,1,p_3903,s_200,2017-03-11 17:56:19,34.25,23.3
o_000406,1,p_5326,s_920,2017-02-12 12:37:37,159.96,16.19
o_000407,1,p_2638,s_655,2018-04-10 18:26:38,33.44,12.19
o_000408,1,p_5802,s_629,2017-08-24 10:05:08,410.28,11.25
o_000409,1,p_9396,s_865,2018-07-15 20:48:49,23.6,5.73
o_000410,1,p_8565,s_855,2018-06-25 15:15:01,66.68,11.1
o_000411,1,p_3163,s_114,2017-03-28 14:39:19,235.34,23.74
o_000412,1,p_2895,s_576,2017-12-20 05:22:18,414.36,24.32
o_000413,1,p_9265,s_152,2018-08-06 13:43:49,76.6,23.45
o_000414,1,p_8808,s_839,2017-03-23 07:36:53,118.93,19.5
o_000415,1,p_7276,s_268,2018-07-31 18:17:28,39.95,12.7
o_000415,2,p_8653,s_349,2018-07-31 18:17:28,31.83,19.05
o_000416,1,p_2560,s_165,2017-03-05 10:07:20,43.22,12.3
o_000417,1,p_5875,s_766,2017-01-09 17:15:52,58.24,16.58
o_000418,1,p_4474,s_621,2017-08-22 23:00:12,227.73,18.7
o_000419,1,p_5345,s_555,2018-01-31 18:14:52,26.69,12.27
o_000420,1,p_1341,s_146,2018-03-19 19:00:12,69.41,14.28
o_000421,1,p_6152,s_697,2017-03-01 14:51:54,29.16,14.75
o_000422,1,p_8118,s_587,2018-06-23 12:14:38,86.23,17.36
o_000423,1,p_2735,s_581,2017-05-24 15:20:38,168.5,12.72
o_000423,2,p_3531,s_250,2017-05-24 15:20:38,66.33,16.39
o_000424,1,p_2236,s_748,2017-12-13 10:41:05,65.19,8.6
o_000424,2,p_9256,s_811,2017-12-13 10:41:05,192.65,9.91
o_000425,1,p_2834,s_237,2018-06-24 21:44:19,844.35,7.0
o_000426,1,p_7153,s_462,2017-10-30 15:13:55,154.3,8.6
o_000427,1,p_9729,s_158,2017-08-12 21:08:45,112.09,13.98
o_000428,1,p_6643,s_181,2017-07-17 12:31:50,44.04,23.87
o_000429,1,p_3271,s_507,2018-03-11 13:08:01,71.8,12.4
o_000430,1,p_2133,s_175,2018-03-28 18:45:30,236.04,19.66
o_000431,1,p_1912,s_466,2018-02-11 08:55:17,64.49,19.14
o_000432,1,p_7026,s_880,2018-03-25 16:10:52,15.92,17.4
o_000433,1,p_1018,s_264,2017-04-17 08:55:56,101.38,8.15
o_000434,1,p_9117,s_686,2018-06-09 19:10:46,328.47,28.07
o_000435,1,p_5252,s_268,2017-02-07 14:53:45,521.46,28.0
o_000436,1,p_3147,s_379,2018-06-14 15:43:09,111.48,12.02
o_000437,1,p_8492,s_278,2017-03-30 14:34:00,119.35,8.53
o_000438,1,p_2298,s_446,2017-06-18 20:35:04,239.46,15.14
o_000439,1,p_5692,s_991,2017-03-20 16:49:45,84.14,14.36
o_000440,1,p_3334,s_801,2017-09-01 14:25:28,25.68,18.49
o_000441,1,p_6076,s_946,2017-12-30 07:35:10,95.65,10.8
o_000442,1,p_8625,s_147,2017-10-11 18:49:52,343.09,13.13
o_000443,1,p_7594,s_493,2017-07-14 03:08:58,117.1,25.68
o_000444,1,p_4829,s_695,2017-03-14 16:19:05,49.14,69.48
o_000444,2,p_8060,s_124,2017-03-14 16:19:05,231.72,62.0
o_000445,1,p_2835,s_923,2018-08-20 12:05:51,30.48,10.46
o_000446,1,p_8986,s_964,2018-03-01 10:17:15,23.0,12.13
o_000446,2,p_2353,s_499,2018-03-01 10:17:15,64.93,16.61
o_000447,1,p_8239,s_596,2018-05-29 02:23:18,94.19,11.99
o_000448,1,p_9981,s_987,2018-03-22 07:20:26,44.69,19.43
o_000449,1,p_8320,s_419,2018-04-29 06:01:14,135.58,16.52
o_000450,1,p_2297,s_192,2018-06-18 08:44:46,107.94,8.87
o_000451,1,p_9529,s_773,2017-11-08 10:30:04,398.79,27.51
o_000452,1,p_6701,s_356,2018-07-14 17:21:36,37.24,26.71
o_000453,1,p_6411,s_308,2018-01-31 08:10:35,106.55,11.46
o_000454,1,p_3669,s_513,2018-05-02 13:56:29,58.39,8.12
o_000455,1,p_2418,s_956,2018-05-21 07:10:51,125.83,19.19
o_000456,1,p_4871,s_231,2018-07-31 02:28:05,124.55,24.07
o_000457,1,p_6959,s_387,2017-01-13 07:15:01,73.47,25.48
o_000457,2,p_8070,s_826,2017-01-13 07:15:01,73.04,26.6
o_000458,1,p_9639,s_576,2018-07-07 02:30:03,45.5,12.39
o_000458,2,p_2752,s_275,2018-07-07 02:30:03,213.96,16.94
o_000459,1,p_7225,s_101,2017-10-22 13:45:11,22.39,26.97
o_000460,1,p_6939,s_307,2018-04-13 09:52:09,85.37,29.49
o_000461,1,p_3191,s_442,2017-03-04 11:05:11,265.39,13.16
o_000461,2,p_1864,s_359,2017-03-04 11:05:11,270.16,17.83
o_000462,1,p_7854,s_445,2018-05-01 09:15:52,90.27,62.09
o_000463,1,p_1317,s_851,2018-02-11 20:05:04,83.25,10.84
o_000464,1,p_5490,s_214,2018-04-07 09:05:30,87.34,6.7
o_000465,1,p_7857,s_882,2018-02-19 10:23:21,196.97,28.78
o_000466,1,p_7609,s_732,2018-08-21 14:42:39,21.63,12.03
o_000466,2,p_3956,s_212,2018-08-21 14:42:39,52.6,15.8
o_000467,1,p_8430,s_585,2017-08-14 09:23:15,329.54,29.1
o_000468,1,p_5912,s_297,2018-03-05 16:50:19,20.39,12.72
o_000469,1,p_3452,s_690,2017-09-24 14:16:58,234.18,17.01
o_000470,1,p_9660,s_292,2018-01-02 11:24:19,79.19,5.63
o_000471,1,p_6462,s_563,2018-06-15 13:28:37,38.94,5.95
o_000472,1,p_3265,s_297,2017-03-02 03:38:57,30.75,16.29
o_000473,1,p_7565,s_592,2018-05-29 16:16:34,101.67,19.41
o_000474,1,p_5877,s_557,2018-01-16 16:27:28,28.69,6.88
o_000474,2,p_6059,s_956,2018-01-16 16:27:28,46.41,11.51
o_000475,1,p_8944,s_466,2018-02-26 10:26:20,62.74,15.75
o_000476,1,p_7464,s_713,2018-02-15 15:19:18,239.97,15.26
o_000477,1,p_4012,s_871,2018-02-24 23:00:33,57.82,8.62
o_000478,1,p_7962,s_551,2018-05-17 06:03:11,128.06,10.08
o_000479,1,p_9075,s_375,2018-07-06 15:00:14,17.25,11.56
o_000480,1,p_5498,s_729,2017-07-18 11:14:43,23.65,13.42
o_000481,1,p_7577,s_547,2017-12-29 09:05:22,67.69,25.63
o_000482,1,p_8139,s_979,2018-05-28 10:59:29,22.39,24.99
o_000483,1,p_3229,s_684,2018-04-18 21:38:53,715.94,11.75
o_000484,1,p_8037,s_986,2017-03-27 18:15:47,396.65,19.89
o_000485,1,p_3013,s_127,2017-05-24 19:38:19,259.87,17.16
o_000486,1,p_3872,s_336,2018-08-23 18:40:52,184.46,25.22
o_000487,1,p_5855,s_523,2017-08-08 15:08:07,23.02,18.97
o_000488,1,p_6530,s_877,2017-12-29 11:48:42,61.19,14.78
o_000489,1,p_7392,s_733,2017-09-07 18:32:15,41.17,26.95
o_000490,1,p_7599,s_368,2018-05-15 11:06:00,122.16,12.73
o_000491,1,p_4496,s_780,2018-05-08 13:26:11,109.26,11.24
o_000492,1,p_1327,s_987,2017-11-10 12:37:06,35.1,5.74
o_000493,1,p_1828,s_904,2017-04-07 07:20:44,86.48,12.0
o_000494,1,p_7486,s_547,2018-04-16 10:42:32,64.21,9.95
o_000494,2,p_5284,s_622,2018-04-16 10:42:32,102.23,11.58
o_000495,1,p_7350,s_358,2018-05-03 11:04:01,123.77,13.22
o_000496,1,p_9370,s_209,2018-02-27 11:10:10,34.77,13.32
o_000497,1,p_1661,s_775,2017-04-06 13:43:57,384.91,62.69
o_000497,2,p_2493,s_490,2017-04-06 13:43:57,49.62,69.67
o_000498,1,p_1837,s_957,2018-04-27 17:02:06,45.73,11.79
o_000499,1,p_1317,s_752,2018-04-16 16:28:59,121.29,13.35
o_000500,1,p_1560,s_655,2018-03-16 18:19:33,41.92,29.97
o_000501,1,p_7202,s_849,2017-01-21 15:03:55,73.07,9.84
o_000501,2,p_4132,s_985,2017-01-21 15:03:55,48.67,11.0
o_000502,1,p_8059,s_735,2018-08-06 15:32:56,47.97,12.2
o_000503,1,p_4915,s_244,2018-07-12 09:40:32,34.24,10.78
o_000504,1,p_7713,s_630,2018-04-12 18:31:36,83.51,7.1
o_000505,1,p_7137,s_102,2018-08-27 20:57:08,99.01,7.15
o_000506,1,p_3297,s_162,2018-03-05 14:52:45,27.22,26.04
o_000507,1,p_2742,s_282,2018-02-27 16:44:39,84.18,12.94
o_000508,1,p_7947,s_360,2018-02-07 15:15:09,134.44,18.16
o_000509,1,p_7131,s_385,2017-04-15 20:24:59,76.33,12.88
o_000510,1,p_6255,s_323,2017-07-02 10:41:31,349.44,19.63
o_000511,1,p_3919,s_816,2018-03-27 18:59:35,132.03,11.34
o_000512,1,p_1499,s_858,2017-12-06 11:35:12,190.43,6.58
o_000513,1,p_2707,s_443,2017-03-10 12:39:00,64.97,10.46
o_000514,1,p_5518,s_233,2017-05-23 07:55:57,86.01,8.22
o_000515,1,p_1066,s_728,2018-02-18 19:15:41,118.23,10.6
o_000516,1,p_9536,s_599,2017-11-06 22:41:09,216.53,10.09
o_000517,1,p_1751,s_114,2017-11-21 14:40:00,197.99,10.37
o_000518,1,p_8973,s_168,2018-03-02 15:59:18,23.28,6.99
o_000519,1,p_6400,s_136,2017-11-09 17:16:55,93.81,13.47
o_000520,1,p_9464,s_379,2018-04-13 09:29:01,74.26,18.2
o_000520,2,p_6331,s_150,2018-04-13 09:29:01,27.45,17.97
o_000521,1,p_5655,s_761,2017-09-28 23:15:03,301.59,15.11
o_000522,1,p_9681,s_486,2018-08-11 20:52:54,42.83,23.57
o_000523,1,p_3238,s_368,2018-03-30 14:35:23,52.49,14.9
o_000524,1,p_4965,s_964,2017-11-06 12:15:37,542.91,14.14
o_000525,1,p_9463,s_798,2018-01-24 23:09:29,380.02,23.34
o_000526,1,p_5018,s_335,2017-02-25 20:03:27,156.84,29.34
o_000527,1,p_9824,s_630,2018-08-08 13:27:10,214.3,9.26
o_000528,1,p_7670,s_442,2017-06-06 07:02:38,64.51,8.07
o_000529,1,p_2245,s_927,2017-12-26 14:23:17,86.55,9.78
o_000530,1,p_9522,s_437,2017-10-01 20:05:58,79.91,9.09
o_000531,1,p_4058,s_220,2017-04-14 08:48:28,124.97,67.11
o_000532,1,p_6737,s_831,2017-08-16 19:18:45,100.82,23.87
o_000533,1,p_6327,s_156,2017-02-11 16:06:30,67.65,9.05
o_000534,1,p_7993,s_617,2017-01-28 19:33:00,127.98,8.98
o_000535,1,p_8179,s_469,2017-03-15 22:46:02,72.47,5.95
o_000536,1,p_1139,s_296,2017-03-09 13:31:37,137.09,12.01
o_000537,1,p_5359,s_660,2018-08-02 16:05:54,17.03,12.14
o_000538,1,p_6476,s_288,2018-05-19 14:22:41,22.44,11.43
o_000539,1,p_3838,s_914,2018-02-07 09:54:10,79.32,22.28
o_000540,1,p_9536,s_416,2017-08-26 12:14:02,306.19,13.45
o_000541,1,p_1897,s_302,2018-05-26 13:28:40,239.08,9.96
o_000541,2,p_1674,s_223,2018-05-26 13:28:40,210.26,7.86
o_000542,1,p_2120,s_304,2017-08-15 09:42:54,161.57,22.1
o_000543,1,p_7744,s_917,2018-06-28 13:22:33,151.25,10.58
o_000543,2,p_7731,s_599,2018-06-28 13:22:33,24.08,8.21
o_000544,1,p_6524,s_120,2018-02-02 20:12:20,15.54,9.75
o_000545,1,p_6741,s_969,2018-08-26 14:55:05,212.74,11.12
o_000546,1,p_4182,s_319,2018-03-03 19:00:12,23.09,9.3
o_000547,1,p_5816,s_396,2018-04-10 17:12:57,168.88,9.4
o_000548,1,p_5650,s_806,2018-03-07 16:36:03,34.56,6.94
o_000549,1,p_6239,s_300,2018-05-31 11:08:40,34.84,7.23
o_000550,1,p_4291,s_911,2017-04-13 18:40:28,26.07,24.79
o_000551,1,p_7451,s_317,2018-03-11 19:18:31,62.3,16.53
o_000552,1,p_9743,s_352,2018-03-24 17:34:07,18.75,10.2
o_000553,1,p_4529,s_549,2018-07-27 10:22:31,228.93,12.26
o_000554,1,p_3857,s_954,2017-03-08 12:35:28,296.45,17.12
o_000554,2,p_3435,s_297,2017-03-08 12:35:28,176.57,17.01
o_000555,1,p_5197,s_526,2018-03-07 13:58:53,151.9,9.67
o_000556,1,p_9429,s_769,2018-06-17 16:08:19,517.1,27.73
o_000556,2,p_7243,s_661,2018-06-17 16:08:19,37.59,25.76
o_000557,1,p_5007,s_131,2018-08-12 09:41:31,37.82,11.72
o_000558,1,p_6442,s_452,2018-03-29 13:32:29,100.74,26.77
o_000559,1,p_4150,s_321,2017-01-15 13:26:07,72.61,16.18
o_000560,1,p_8274,s_346,2018-04-07 14:11:26,145.17,11.47
o_000561,1,p_9511,s_608,2018-04-27 13:30:06,425.08,7.13
o_000562,1,p_1267,s_186,2017-03-08 11:13:33,292.79,6.94
o_000563,1,p_4412,s_839,2018-08-14 13:11:33,62.5,12.93
o_000564,1,p_8833,s_363,2018-02-19 19:36:06,89.42,22.75
o_000565,1,p_7004,s_896,2018-08-27 13:50:35,116.13,12.65
o_000566,1,p_5766,s_551,2018-05-03 09:51:19,127.76,8.0
o_000567,1,p_5814,s_948,2018-02-11 20:22:47,120.81,13.02
o_000568,1,p_3481,s_488,2018-01-14 14:46:35,544.49,12.04
o_000569,1,p_6632,s_752,2018-01-20 08:56:03,46.59,13.1
o_000569,2,p_1558,s_618,2018-01-20 08:56:03,218.87,18.28
o_000570,1,p_6533,s_348,2017-08-07 12:24:24,77.58,24.25
o_000571,1,p_7148,s_778,2018-01-21 17:58:38,95.58,26.82
o_000572,1,p_7572,s_296,2018-01-30 20:39:38,139.13,27.32
o_000573,1,p_9809,s_398,2017-07-10 18:09:15,92.99,25.18
o_000574,1,p_7384,s_322,2017-02-23 11:50:19,292.14,11.67
o_000575,1,p_5847,s_762,2018-07-07 21:08:58,32.77,29.16
o_000576,1,p_2078,s_671,2018-04-17 16:19:36,188.71,11.73
o_000577,1,p_4812,s_984,2018-01-26 19:45:42,231.8,8.07
o_000578,1,p_6420,s_243,2017-11-30 21:51:07,54.51,23.41
o_000579,1,p_1553,s_422,2018-05-09 19:45:08,100.92,11.02
o_000580,1,p_2616,s_742,2017-04-22 20:45:50,137.61,6.81
o_000581,1,p_7207,s_167,2018-07-29 12:48:48,73.43,6.58
o_000581,2,p_8403,s_691,2018-07-29 12:48:48,69.23,13.15
o_000582,1,p_8096,s_432,2018-01-14 08:43:23,26.54,7.19
o_000582,2,p_6951,s_892,2018-01-14 08:43:23,280.13,7.81
o_000583,1,p_2051,s_248,2017-04-21 21:52:54,26.16,28.74
o_000584,1,p_3321,s_385,2018-01-10 10:57:52,40.01,68.6
o_000585,1,p_8772,s_344,2017-10-15 22:49:15,149.78,24.16
o_000586,1,p_6312,s_323,2018-06-17 09:19:15,35.37,9.92
o_000587,1,p_4355,s_865,2018-01-31 23:10:00,86.88,29.75
o_000588,1,p_9230,s_419,2017-01-16 21:41:35,45.42,25.86
o_000589,1,p_7533,s_967,2017-07-02 21:34:12,204.19,29.71
o_000590,1,p_6919,s_770,2017-06-15 08:27:27,208.18,19.62
o_000591,1,p_1990,s_821,2018-03-20 20:08:44,50.02,25.88
o_000592,1,p_2109,s_257,2017-02-22 00:22:50,84.13,7.08
o_000593,1,p_6692,s_910,2017-07-01 12:56:46,330.17,13.78
o_000594,1,p_2682,s_126,2018-03-17 17:51:48,69.71,18.97
o_000595,1,p_8492,s_951,2018-04-10 15:16:33,71.54,18.89
o_000596,1,p_7672,s_579,2017-02-19 11:12:48,221.86,24.72
o_000597,1,p_6303,s_994,2017-06-23 10:15:50,150.56,23.08
o_000598,1,p_9478,s_170,2018-02-11 11:49:05,80.37,13.57
o_000599,1,p_5795,s_397,2017-03-02 12:29:22,84.31,8.14
o_000599,2,p_2511,s_851,2017-03-02 12:29:22,431.38,9.41
o_000600,1,p_7649,s_831,2018-08-31 15:08:05,182.54,17.38
o_000601,1,p_2848,s_397,2017-07-15 23:44:36,274.54,15.6
o_000602,1,p_8061,s_283,2018-07-17 11:10:07,113.74,6.79
o_000603,1,p_7670,s_610,2017-05-15 02:55:49,141.27,10.71
o_000604,1,p_4076,s_492,2017-09-15 11:50:23,47.35,9.34
o_000605,1,p_3746,s_871,2017-11-02 12:59:04,120.93,12.86
o_000606,1,p_7840,s_833,2018-03-05 21:32:35,75.05,27.59
o_000606,2,p_2178,s_487,2018-03-05 21:32:35,260.16,27.47
o_000606,3,p_8647,s_775,2018-03-05 21:32:35,43.26,29.62
o_000607,1,p_8656,s_974,2017-06-23 12:12:00,67.29,25.33
o_000608,1,p_3539,s_261,2017-03-01 15:49:46,53.27,28.34
o_000609,1,p_7189,s_689,2018-01-10 22:51:33,136.4,28.82
o_000610,1,p_5281,s_901,2018-02-22 12:17:50,129.22,7.93
o_000611,1,p_5920,s_423,2018-06-18 08:37:44,108.43,14.68
o_000612,1,p_9231,s_865,2018-06-09 09:02:21,22.77,29.98
o_000612,2,p_3315,s_866,2018-06-09 09:02:21,34.84,24.73
o_000613,1,p_1183,s_236,2017-08-18 07:30:21,206.94,11.42
o_000614,1,p_2942,s_408,2017-10-16 09:13:45,83.81,65.76
o_000615,1,p_4299,s_940,2018-01-02 16:31:25,53.6,29.89
o_000616,1,p_8498,s_173,2018-06-18 11:32:59,85.12,26.39
o_000617,1,p_1053,s_897,2018-02-19 14:11:26,131.66,6.71
o_000618,1,p_7979,s_884,2017-05-20 11:49:16,169.89,9.56
o_000619,1,p_8203,s_611,2017-03-18 12:08:09,211.08,26.56
o_000620,1,p_4059,s_786,2017-03-02 12:24:21,84.29,14.82
o_000620,2,p_9152,s_635,2017-03-02 12:24:21,52.88,15.37
o_000621,1,p_1331,s_597,2018-03-13 15:49:56,298.21,12.62
o_000622,1,p_4408,s_583,2017-05-11 16:59:00,50.12,25.3
o_000623,1,p_3316,s_604,2018-03-09 19:50:35,255.17,17.56
o_000624,1,p_4303,s_950,2018-06-19 08:10:47,21.33,27.64
o_000625,1,p_3645,s_723,2018-01-30 16:07:57,72.19,27.13
o_000626,1,p_7980,s_337,2018-02-15 21:26:12,29.5,14.13
o_000627,1,p_8814,s_342,2018-06-21 00:37:33,29.56,11.16
o_000627,2,p_9036,s_533,2018-06-21 00:37:33,68.9,9.73
o_000628,1,p_6097,s_535,2017-03-12 22:16:36,58.0,22.24
o_000629,1,p_9232,s_493,2017-11-23 15:02:57,53.74,24.21
o_000630,1,p_4451,s_551,2018-07-16 09:34:17,50.27,9.59
o_000631,1,p_3843,s_207,2018-02-06 06:41:19,42.75,9.33
o_000631,2,p_4321,s_865,2018-02-06 06:41:19,108.09,11.46
o_000632,1,p_3924,s_584,2017-11-23 00:04:06,68.52,28.47
o_000633,1,p_4750,s_598,2018-03-18 16:23:59,133.73,17.72
o_000634,1,p_1480,s_117,2018-06-12 11:11:19,79.82,25.68
o_000635,1,p_8203,s_256,2017-06-13 16:04:23,15.12,27.21
o_000636,1,p_5374,s_906,2017-08-14 15:43:11,68.17,25.85
o_000636,2,p_7303,s_680,2017-08-14 15:43:11,58.92,26.97
o_000637,1,p_7003,s_129,2018-05-09 06:13:29,99.97,12.18
o_000637,2,p_7163,s_935,2018-05-09 06:13:29,82.08,12.62
o_000637,3,p_1787,s_943,2018-05-09 06:13:29,134.51,11.84
o_000638,1,p_7850,s_729,2018-04-10 20:59:16,36.77,11.0
o_000639,1,p_1130,s_364,2018-07-31 16:02:42,39.58,23.77
o_000640,1,p_1963,s_136,2018-05-11 09:09:09,115.16,29.29
o_000641,1,p_6060,s_273,2017-07-23 11:54:22,176.63,8.04
o_000642,1,p_9241,s_976,2018-03-06 17:58:05,61.54,10.89
o_000643,1,p_4041,s_503,2018-03-19 14:38:53,76.21,13.12
o_000644,1,p_8552,s_503,2017-03-14 13:39:51,149.33,25.16
o_000645,1,p_5021,s_441,2017-06-11 19:01:42,86.7,27.37
o_000646,1,p_1687,s_586,2018-02-02 01:45:39,398.46,8.01
o_000647,1,p_2963,s_117,2018-02-28 21:02:01,174.11,18.34
o_000648,1,p_9736,s_795,2018-03-01 15:03:39,115.32,7.33
o_000649,1,p_9342,s_678,2018-07-28 15:20:01,108.88,12.6
o_000650,1,p_3345,s_372,2017-10-31 12:27:58,45.5,26.57
o_000651,1,p_7720,s_755,2017-02-08 12:45:19,133.33,19.43
o_000652,1,p_1993,s_962,2018-03-28 12:30:11,38.88,13.18
o_000653,1,p_5067,s_373,2018-05-27 23:49:48,73.06,5.8
o_000654,1,p_3500,s_591,2017-08-28 13:39:07,363.92,26.61
o_000655,1,p_3325,s_348,2017-01-27 10:54:55,142.0,10.49
o_000656,1,p_4987,s_488,2018-02-13 15:45:23,78.63,5.73
o_000657,1,p_9311,s_662,2017-10-12 14:40:55,178.86,9.08
o_000657,2,p_2322,s_938,2017-10-12 14:40:55,96.03,6.04
o_000658,1,p_1546,s_269,2017-10-21 10:40:48,121.32,23.97
o_000659,1,p_8380,s_273,2017-04-08 14:10:07,194.84,19.14
o_000660,1,p_1977,s_102,2018-02-11 16:06:31,88.6,10.97
o_000661,1,p_3064,s_334,2018-04-01 11:41:25,64.39,7.22
o_000662,1,p_1544,s_258,2018-05-24 15:55:31,175.82,11.83
o_000663,1,p_2450,s_670,2017-01-31 07:51:28,80.71,7.92
o_000664,1,p_6637,s_788,2018-01-23 12:05:41,54.33,12.47
